"","X.1","year","state","state_po","county","FIPS","candidatevotes","totalvotes","TOT_POP","TOT_MALE","TOT_FEMALE","NHWA_MALE","NHWA_FEMALE","MedIncome","area"
"1701",45631,2016,"Nebraska","NE","Sheridan",31161,2211,2608,5235,2574,2661,2100,2153,46159,6396.81948401999
"1702",45634,2016,"Nebraska","NE","Sherman",31163,1150,1573,3012,1492,1520,1446,1464,48735,1480.57937193584
"1703",45637,2016,"Nebraska","NE","Sioux",31165,616,736,1259,654,605,608,555,47983,5354.51918108417
"1704",45640,2016,"Nebraska","NE","Stanton",31167,2187,2801,5975,3036,2939,2756,2738,62045,1116.3370973151
"1705",45643,2016,"Nebraska","NE","Thayer",31169,2051,2690,5080,2527,2553,2399,2424,52439,1489.48507454633
"1706",45646,2016,"Nebraska","NE","Thomas",31171,344,393,722,374,348,345,340,51401,1849.23532505017
"1707",45649,2016,"Nebraska","NE","Thurston",31173,1043,2088,7139,3510,3629,1283,1272,48891,1026.20314368482
"1708",45652,2016,"Nebraska","NE","Valley",31175,1780,2205,4201,2096,2105,1975,2023,47981,1477.53068061311
"1709",45655,2016,"Nebraska","NE","Washington",31177,7424,10832,20213,10056,10157,9498,9644,75197,1018.77642215712
"1710",45658,2016,"Nebraska","NE","Wayne",31179,2693,3776,9379,4733,4646,4259,4213,57655,1148.21635095061
"1711",45661,2016,"Nebraska","NE","Webster",31181,1330,1708,3566,1778,1788,1647,1642,49518,1489.35423355182
"1712",45664,2016,"Nebraska","NE","Wheeler",31183,377,465,804,406,398,393,385,50207,1490.77287386392
"1713",45667,2016,"Nebraska","NE","York",31185,4700,6381,13740,6722,7018,6176,6329,59749,1491.36786932922
"1714",45718,2016,"Nevada","NV","Carson City",32510,13125,25016,54147,27742,26405,18452,18231,58126,407.266666489127
"1715",45670,2016,"Nevada","NV","Churchill",32001,7830,10938,23904,12099,11805,8999,8695,56335,13015.2739876183
"1716",45673,2016,"Nevada","NV","Clark",32003,320057,767156,2138836,1068322,1070514,477589,458937,62131,20876.7086940024
"1717",45676,2016,"Nevada","NV","Douglas",32005,17415,27885,47834,24088,23746,19566,19266,76296,1911.08945034164
"1718",45679,2016,"Nevada","NV","Elko",32007,13551,18559,52082,27092,24990,18090,16849,83287,44554.8998499127
"1719",45682,2016,"Nevada","NV","Esmeralda",32009,329,423,826,451,375,307,257,50675,9293.70795247434
"1720",45685,2016,"Nevada","NV","Eureka",32011,723,854,1936,1028,908,823,741,71541,10827.3650204751
"1721",45688,2016,"Nevada","NV","Humboldt",32013,4521,6433,16795,8777,8018,5792,5221,73106,25012.3404527206
"1722",45691,2016,"Nevada","NV","Lander",32015,1828,2413,5684,2889,2795,2005,1953,81239,14298.1489052772
"1723",45694,2016,"Nevada","NV","Lincoln",32017,1671,2132,5154,2777,2377,2293,2093,58782,27551.8296763862
"1724",45697,2016,"Nevada","NV","Lyon",32019,16005,23762,52707,26854,25853,20160,19708,59406,5243.9778857891
"1725",45700,2016,"Nevada","NV","Mineral",32021,1179,1997,4376,2164,2212,1364,1396,43771,9874.64902961023
"1726",45703,2016,"Nevada","NV","Nye",32023,13324,19595,43248,22122,21126,17027,16333,48490,47128.1505369494
"1727",45706,2016,"Nevada","NV","Pershing",32027,1403,1982,6576,4216,2360,2705,1613,58562,15713.756623358
"1728",45709,2016,"Nevada","NV","Storey",32029,1616,2558,3986,2051,1935,1741,1641,88003,683.037038876047
"1729",45712,2016,"Nevada","NV","Washoe",32031,94758,209909,449723,226511,223212,144601,141834,71733,16940.5702297102
"1730",45715,2016,"Nevada","NV","White Pine",32033,2723,3773,9749,5626,4123,3874,3148,60086,23040.4087782395
"1731",45721,2016,"New Hampshire","NH","Belknap",33001,19315,35045,60747,29950,30797,28500,29286,68752,1217.25386287791
"1732",45724,2016,"New Hampshire","NH","Carroll",33003,14635,29616,47497,23649,23848,22759,22902,64495,2573.7302926779
"1733",45727,2016,"New Hampshire","NH","Cheshire",33005,16876,41895,75975,37159,38816,34950,36715,65326,1888.01424006281
"1734",45730,2016,"New Hampshire","NH","Coos",33007,7952,15627,31916,16809,15107,15907,14463,49156,4741.66214186424
"1735",45733,2016,"New Hampshire","NH","Grafton",33009,19010,51191,90004,44445,45559,40456,41308,62468,4530.86236006838
"1736",45736,2016,"New Hampshire","NH","Hillsborough",33011,100013,214157,411333,204484,206849,172996,176715,82862,2311.05688175723
"1737",45739,2016,"New Hampshire","NH","Merrimack",33013,37674,83648,149063,73419,75644,67932,70164,75800,2472.96793936542
"1738",45742,2016,"New Hampshire","NH","Rockingham",33015,90447,181434,304377,150739,153638,139773,142841,91416,1882.08409731289
"1739",45745,2016,"New Hampshire","NH","Strafford",33017,29072,69000,128311,62749,65562,56669,59949,71486,990.562077468353
"1740",45748,2016,"New Hampshire","NH","Sullivan",33019,10796,22683,43084,21247,21837,20226,20807,63518,1430.4505924551
"1741",45751,2016,"New Jersey","NJ","Atlantic",34001,52690,117291,267217,129302,137915,73252,78246,62678,1579.88727811362
"1742",45754,2016,"New Jersey","NJ","Bergen",34003,175529,419296,928120,449669,478451,260387,274603,107971,638.049631494453
"1743",45757,2016,"New Jersey","NJ","Burlington",34005,89272,218943,445972,219219,226753,148728,155453,88443,2123.90199933659
"1744",45760,2016,"New Jersey","NJ","Camden",34007,72631,226592,507002,244742,262260,141384,149786,73168,588.941728277236
"1745",45763,2016,"New Jersey","NJ","Cape May",34009,28446,48722,93655,45759,47896,38773,41364,66565,740.376788011608
"1746",45766,2016,"New Jersey","NJ","Cumberland",34011,24453,54004,153233,78529,74704,35123,36936,54179,1298.54715242041
"1747",45769,2016,"New Jersey","NJ","Essex",34013,63176,310934,792689,381428,411261,122328,127466,64522,335.124505840527
"1748",45772,2016,"New Jersey","NJ","Gloucester",34015,67544,139542,290761,141215,149546,111952,117857,87996,872.147890505994
"1749",45775,2016,"New Jersey","NJ","Hudson",34017,49043,219375,668588,332298,336290,99138,95226,77738,150.17368963766
"1750",45778,2016,"New Jersey","NJ","Hunterdon",34019,38712,70836,124775,61602,63173,52920,54554,117275,1133.05403234078
"1751",45781,2016,"New Jersey","NJ","Mercer",34021,46193,156529,367699,179841,187858,89910,96048,79475,592.627707982802
"1752",45784,2016,"New Jersey","NJ","Middlesex",34023,122953,326102,825457,406940,418517,177849,186130,92770,821.998366624218
"1753",45787,2016,"New Jersey","NJ","Monmouth",34025,166723,314377,622971,303077,319894,228511,242164,102579,1262.18894736585
"1754",45790,2016,"New Jersey","NJ","Morris",34027,126071,250416,493801,242330,251471,174025,181864,116328,1247.16645259571
"1755",45793,2016,"New Jersey","NJ","Ocean",34029,179079,274362,590897,284892,306005,240904,261417,75627,1960.73910777842
"1756",45796,2016,"New Jersey","NJ","Passaic",34031,72902,194802,504147,245405,258742,103414,108852,76039,514.257063736632
"1757",45799,2016,"New Jersey","NJ","Salem",34033,16381,29494,63203,30866,32337,23022,24302,68146,903.267612044394
"1758",45802,2016,"New Jersey","NJ","Somerset",34035,65505,157092,329875,161124,168751,92147,97363,112722,789.671389290505
"1759",45805,2016,"New Jersey","NJ","Sussex",34037,46658,74126,141925,70550,71375,61347,62032,100281,1386.29518013873
"1760",45808,2016,"New Jersey","NJ","Union",34039,68114,221975,552781,269230,283551,111547,116597,79953,272.501707044192
"1761",45811,2016,"New Jersey","NJ","Warren",34041,29858,49236,106059,51882,54177,42671,45017,83998,938.170086767998
"1762",45814,2016,"New Mexico","NM","Bernalillo",35001,94698,274662,677683,332236,345447,130696,135116,56148,3023.30075022806
"1763",45817,2016,"New Mexico","NM","Catron",35003,1464,2049,3518,1846,1672,1373,1278,37190,17950.0183318201
"1764",45820,2016,"New Mexico","NM","Chaves",35005,12872,20271,65646,32702,32944,12809,13271,43687,15735.1834485384
"1765",45823,2016,"New Mexico","NM","Cibola",35006,3195,8063,27049,13820,13229,2655,2606,40436,11766.9506745201
"1766",45826,2016,"New Mexico","NM","Colfax",35007,2585,5332,12250,6199,6051,2832,2884,42754,9759.10539449171
"1767",45829,2016,"New Mexico","NM","Curry",35009,9035,13370,50283,26063,24220,12820,11652,45623,3648.89369258889
"1768",45832,2016,"New Mexico","NM","De Baca",35011,620,910,1835,900,935,488,526,34746,6045.21805681243
"1769",45835,2016,"New Mexico","NM","Dona Ana",35013,25374,70648,214663,105365,109298,29735,29611,43618,9882.93367440151
"1770",45838,2016,"New Mexico","NM","Eddy",35015,13147,19667,57650,29113,28537,13818,13641,63671,10869.1550931768
"1771",45841,2016,"New Mexico","NM","Grant",35017,5288,12811,28040,13826,14214,6376,6476,43175,10272.4521672773
"1772",45844,2016,"New Mexico","NM","Guadalupe",35019,595,1827,4369,2478,1891,406,286,36554,7849.77016942201
"1773",45847,2016,"New Mexico","NM","Harding",35021,311,527,687,356,331,194,191,38162,5504.9187237984
"1774",45850,2016,"New Mexico","NM","Hidalgo",35023,910,1872,4324,2167,2157,827,852,37322,8923.38671817248
"1775",45853,2016,"New Mexico","NM","Lea",35025,12495,17712,70249,36123,34126,12807,12752,63012,11381.972193648
"1776",45856,2016,"New Mexico","NM","Lincoln",35027,5896,8902,19397,9512,9885,5927,6211,47254,12512.4145165647
"1777",45859,2016,"New Mexico","NM","Los Alamos",35028,3359,10885,18209,9224,8985,6744,6396,122001,282.97228525231
"1778",45862,2016,"New Mexico","NM","Luna",35029,3478,7295,24362,12183,12179,3653,3643,32544,7680.93635351209
"1779",45865,2016,"New Mexico","NM","McKinley",35031,5104,21703,73028,35328,37700,3260,3245,36404,14129.3333259045
"1780",45868,2016,"New Mexico","NM","Mora",35033,665,2441,4533,2284,2249,403,423,36968,5003.27034577306
"1781",45871,2016,"New Mexico","NM","Otero",35035,11887,20060,65647,33994,31653,17053,15279,43135,17164.5043126124
"1782",45874,2016,"New Mexico","NM","Quay",35037,2212,3572,8390,4082,4308,2035,2181,34596,7461.76763499567
"1783",45877,2016,"New Mexico","NM","Rio Arriba",35039,3599,14878,39245,19208,20037,2460,2575,44579,15272.2126304091
"1784",45880,2016,"New Mexico","NM","Roosevelt",35041,3884,5950,19145,9574,9571,4954,5140,44928,6355.54002576431
"1785",45886,2016,"New Mexico","NM","San Juan",35045,27946,46110,127954,63354,64600,24492,25233,46201,14344.0674368981
"1786",45889,2016,"New Mexico","NM","San Miguel",35047,2313,10751,28005,13903,14102,2392,2566,36986,12276.8469967764
"1787",45883,2016,"New Mexico","NM","Sandoval",35043,25905,61690,140464,68769,71695,30509,31781,71118,9619.79732904206
"1788",45892,2016,"New Mexico","NM","Santa Fe",35049,14332,71434,148758,72178,76580,30014,33680,61791,4945.64798773745
"1789",45895,2016,"New Mexico","NM","Sierra",35051,3010,5181,11117,5579,5538,3638,3627,33661,10974.7506825743
"1790",45898,2016,"New Mexico","NM","Socorro",35053,2616,6868,16964,8564,8400,3083,2799,39582,17215.2844957228
"1791",45901,2016,"New Mexico","NM","Taos",35055,2727,15260,32922,16182,16740,5526,6086,43032,5709.29221626594
"1792",45904,2016,"New Mexico","NM","Torrance",35057,3714,6324,15491,8169,7322,4104,3887,39532,8666.36624268665
"1793",45907,2016,"New Mexico","NM","Union",35059,1216,1702,4154,2366,1788,1157,1043,38221,9923.53748118941
"1794",45910,2016,"New Mexico","NM","Valencia",35061,13215,27592,75599,37968,37631,12596,12637,54867,2765.0648360511
"1795",45916,2016,"New York","NY","Albany",36001,47810,139830,307597,148994,158603,108615,115405,69408,1381.23246373519
"1796",45919,2016,"New York","NY","Allegany",36003,12525,18692,47044,23863,23181,22485,21956,49411,2678.71977160097
"1797",45922,2016,"New York","NY","Bronx",36005,37797,399522,1444417,680715,763702,66371,69530,41470,124.970183667293
"1798",45925,2016,"New York","NY","Broome",36007,40943,86072,194498,95699,98799,79870,83191,52179,1852.76901569174
"1799",45928,2016,"New York","NY","Cattaraugus",36009,19692,31161,77658,38527,39131,34917,35588,50783,3425.43296452111
"1800",45931,2016,"New York","NY","Cayuga",36011,17384,33172,77674,39774,37900,34946,35274,58055,1904.61845594099
"1801",45934,2016,"New York","NY","Chautauqua",36013,31594,54234,129206,63864,65342,55602,57848,50143,2809.92457630775
"1802",45937,2016,"New York","NY","Chemung",36015,20097,36119,85644,42561,43083,36002,38167,58400,1063.86952135221
"1803",45940,2016,"New York","NY","Chenango",36017,11921,20160,48315,24114,24201,22797,23051,51894,2327.53130394552
"1804",45943,2016,"New York","NY","Clinton",36019,14449,32105,80500,41391,39109,36236,36377,59069,2894.01391738516
"1805",45946,2016,"New York","NY","Columbia",36021,13756,30902,60835,30466,30369,26322,26585,71563,1679.76671630646
"1806",45949,2016,"New York","NY","Cortland",36023,9900,20244,47915,23339,24576,21670,22832,55143,1298.95392772927
"1807",45952,2016,"New York","NY","Delaware",36025,11942,19792,45393,22894,22499,21066,20849,51038,3800.8401965209
"1808",45955,2016,"New York","NY","Dutchess",36027,61797,130934,293029,145872,147157,103968,107837,84564,2137.65643911256
"1809",45958,2016,"New York","NY","Erie",36029,188303,423625,918678,444588,474090,339613,357806,60620,2730.30395927354
"1810",45961,2016,"New York","NY","Essex",36031,7958,17218,37671,19495,18176,17364,17393,55091,4963.23578304936
"1811",45964,2016,"New York","NY","Franklin",36033,8221,16952,51081,28337,22744,21584,19915,48943,4398.78377123815
"1812",45967,2016,"New York","NY","Fulton",36035,13462,21214,53610,26705,26905,24601,25274,50061,1380.04059145582
"1813",45970,2016,"New York","NY","Genesee",36037,16915,26432,58013,28867,29146,25911,26719,62570,1282.99881018177
"1814",45973,2016,"New York","NY","Greene",36039,13073,22050,47494,24825,22669,20289,20307,54746,1704.38564835185
"1815",45976,2016,"New York","NY","Hamilton",36041,2064,3225,4556,2296,2260,2188,2160,60148,4682.46978402596
"1816",45979,2016,"New York","NY","Herkimer",36043,16699,26255,62436,30822,31614,29172,30061,55778,3776.22763084712
"1817",45982,2016,"New York","NY","Jefferson",36045,21763,38236,112980,59465,53515,47503,45264,53829,3486.74103305116
"1818",45985,2016,"New York","NY","Kings",36047,141044,805605,2608423,1236387,1372036,467081,484063,66501,213.884698697197
"1819",45988,2016,"New York","NY","Lewis",36049,7400,11325,26647,13512,13135,12915,12665,56599,3340.95190968781
"1820",45991,2016,"New York","NY","Livingston",36051,17290,30031,64000,32173,31827,28639,29538,60268,1658.34376982771
"1821",45994,2016,"New York","NY","Madison",36053,15936,30064,71387,35099,36288,32762,33926,61713,1712.79448732495
"1822",45997,2016,"New York","NY","Monroe",36055,136582,347790,743770,359088,384682,256306,271591,62159,1726.64928763148
"1823",46000,2016,"New York","NY","Montgomery",36057,11301,19054,49169,24194,24975,19770,20624,52092,1062.79417139619
"1824",46003,2016,"New York","NY","Nassau",36059,288313,636967,1355952,659073,696879,402652,426893,117767,816.710256855854
"1825",46006,2016,"New York","NY","New York",36061,64929,668939,1635443,773832,861611,372330,398140,93007,82.964451258722
"1826",46009,2016,"New York","NY","Niagara",36063,51961,92402,211554,103075,108479,88434,93150,56371,1378.01151361112
"1827",46012,2016,"New York","NY","Oneida",36065,51437,91009,230375,114896,115479,93306,96633,56516,3257.34692974142
"1828",46015,2016,"New York","NY","Onondaga",36067,83649,208440,464109,223792,240317,172956,185559,61597,2086.57645442769
"1829",46018,2016,"New York","NY","Ontario",36069,26029,52258,109229,53509,55720,48037,50615,66754,1715.90096698329
"1830",46021,2016,"New York","NY","Orange",36071,76645,152021,377799,189222,188577,123410,123465,83188,2172.2408064537
"1831",46024,2016,"New York","NY","Orleans",36073,10936,16380,41247,20605,20642,17591,18034,53115,1017.41318243437
"1832",46027,2016,"New York","NY","Oswego",36075,27688,48180,118895,59629,59266,56221,55820,57640,2637.68834972709
"1833",46030,2016,"New York","NY","Otsego",36077,13308,25668,60132,29194,30938,26644,28422,52414,2630.72014053334
"1834",46033,2016,"New York","NY","Putnam",36079,27024,48563,98761,49333,49428,39076,39776,105600,637.903223449824
"1835",46036,2016,"New York","NY","Queens",36081,149341,686393,2306830,1118936,1187894,290962,301564,72975,324.343002654928
"1836",46039,2016,"New York","NY","Rensselaer",36083,33726,71562,159294,78587,80707,65679,67674,70688,1723.06625504326
"1837",46042,2016,"New York","NY","Richmond",36085,101437,180960,474040,229501,244539,142304,151427,86624,153.35368854233
"1838",46045,2016,"New York","NY","Rockland",36087,60911,135087,323258,158486,164772,100878,104862,99831,516.346260427763
"1839",46051,2016,"New York","NY","Saratoga",36091,54575,114094,227122,112363,114759,101489,104635,89071,2185.54313237683
"1840",46054,2016,"New York","NY","Schenectady",36093,28953,67280,154475,75260,79215,55663,59589,64960,542.423652022768
"1841",46057,2016,"New York","NY","Schoharie",36095,8831,14050,31304,15694,15610,14648,14627,58927,1622.20701405218
"1842",46060,2016,"New York","NY","Schuyler",36097,5050,8772,17967,8980,8987,8564,8552,52215,886.595248581171
"1843",46063,2016,"New York","NY","Seneca",36099,7236,13980,34710,18182,16528,15457,15477,51064,1011.33192505593
"1844",46048,2016,"New York","NY","St. Lawrence",36089,19942,39158,109449,55836,53613,50418,50411,51742,7305.44686612739
"1845",46066,2016,"New York","NY","Steuben",36101,26831,42002,96958,48335,48623,45077,45861,53167,3636.71719379303
"1846",46069,2016,"New York","NY","Suffolk",36103,350570,681254,1486406,731562,754844,496560,521625,105241,2986.66913633289
"1847",46072,2016,"New York","NY","Sullivan",36105,15931,29955,74922,38431,36491,27330,27084,58851,2581.49145220133
"1848",46075,2016,"New York","NY","Tioga",36107,13260,22299,48824,24143,24681,22908,23555,60699,1353.89586821841
"1849",46078,2016,"New York","NY","Tompkins",36109,10371,42678,102942,50617,52325,39084,40836,59176,1273.0195744403
"1850",46081,2016,"New York","NY","Ulster",36111,34006,81355,179042,88788,90254,69483,73438,64090,3006.03303126534
"1851",46084,2016,"New York","NY","Warren",36113,15751,31408,64438,31511,32927,29582,31037,63240,2412.87229029173
"1852",46087,2016,"New York","NY","Washington",36115,13610,24528,61795,31995,29800,28700,28537,56897,2190.80727124968
"1853",46090,2016,"New York","NY","Wayne",36117,23380,39687,90758,44961,45797,40172,41680,61989,1586.1289819025
"1854",46093,2016,"New York","NY","Westchester",36119,131238,420655,970267,469707,500560,255206,271922,101741,1235.82759479099
"1855",46096,2016,"New York","NY","Wyoming",36121,12442,17298,40432,21943,18489,18560,17842,58214,1544.45387954655
"1856",46099,2016,"New York","NY","Yates",36123,5660,10066,25059,12158,12901,11552,12262,60612,973.164846012613
"1857",46102,2016,"North Carolina","NC","Alamance",37001,38815,71157,160283,76141,84142,49349,54711,57963,1124.55997838327
"1858",46105,2016,"North Carolina","NC","Alexander",37003,13893,18271,37133,18905,18228,16128,16116,54960,682.810362861954
"1859",46108,2016,"North Carolina","NC","Alleghany",37005,3814,5315,10919,5421,5498,4624,4902,41420,610.93452902049
"1860",46111,2016,"North Carolina","NC","Anson",37007,4506,10545,25165,13169,11996,5772,5500,40826,1390.81344988889
"1861",46114,2016,"North Carolina","NC","Ashe",37009,9412,13424,26600,13092,13508,11942,12740,41542,1109.31957499449
"1862",46117,2016,"North Carolina","NC","Avery",37011,6298,8249,17442,9513,7929,8154,7363,45823,641.261822644758
"1863",46120,2016,"North Carolina","NC","Beaufort",37013,14543,23938,47369,22586,24783,15072,16190,49410,2230.0377835731
"1864",46123,2016,"North Carolina","NC","Bertie",37015,3456,9347,19423,9707,9716,3340,3398,37899,1837.63238387381
"1865",46126,2016,"North Carolina","NC","Bladen",37017,8550,15897,33638,16099,17539,8951,9525,42260,2298.7715547729
